"Method","Route","Category","Statuses","Content types","Query fields","Request schema","Response schema","Evidence files"
"GET","/scripts/lib/aos.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;guided-black-box-lab-v6-2026-08-13T07-24-17-010Z/manifests/run-checkpoint.json"
"GET","/scripts/lib/bootbox/bootbox.min.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/lib/bootstrap-select.min.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/lib/calendar/fullcalendar.min.css","static-resource","200","text/css","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json;guided-black-box-lab-v6-2026-08-13T07-24-17-010Z/manifests/run-checkpoint.json"
"GET","/scripts/lib/calendar/fullcalendar.min.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json;guided-black-box-lab-v6-2026-08-13T07-24-17-010Z/manifests/run-checkpoint.json"
"GET","/scripts/lib/cropper/cropmain_edit.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json"
"GET","/scripts/lib/cropper/cropmain.css","static-resource","200","text/css","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/lib/cropper/cropmain.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/lib/cropper/cropper.min.css","static-resource","200","text/css","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/lib/cropper/cropper.min.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/Scripts/lib/datatables/dataTables.min.css","static-resource","200","text/css","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/lib/datatables/dataTables.min.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/lib/dropzone/css/dropzone.css","static-resource","200","text/css","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/lib/dropzone/dropzone.js","static-resource","200","text/javascript","v","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/lib/fancybox/3.5.7/jquery.fancybox.min.css","static-resource","200","text/css","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/lib/fancybox/3.5.7/jquery.fancybox.min.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/lib/flatpickr/flatpickr.min.css","static-resource","200","text/css","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json"
"GET","/scripts/lib/flatpickr/flatpickr.min.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json"
"GET","/scripts/lib/gmaps/gmaps.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/lib/jquery-validation-unobtrusive/3.2.12/jquery.validate.unobtrusive.min.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json;guided-black-box-lab-v6-2026-08-13T07-24-17-010Z/manifests/run-checkpoint.json"
"GET","/scripts/lib/magnific-popup.min.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;guided-black-box-lab-v6-2026-08-13T07-24-17-010Z/manifests/run-checkpoint.json"
"GET","/scripts/lib/select2/select2.full.min.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/lib/slim/slim.kickstart.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/lib/slim/slim.min.css","static-resource","200","text/css","v","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/lib/sortable/jquery.sortable.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json"
"GET","/scripts/manage_dashboard.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json"
"GET","/scripts/scrolltab/jquery.scrolling-tabs.min.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-48-36-699Z/network-schemas/CONTRACTS.json;guided-black-box-lab-v6-2026-08-13T07-24-17-010Z/manifests/run-checkpoint.json"
"GET","/scripts/setup-inventory.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json"
"GET","/scripts/signalr.min.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json"
"GET","/scripts/slick.min.js","static-resource","200","text/javascript","","","","automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/manifests/checkpoint.json;automatic-gap-audit-v6.3-2026-08-13T07-37-33-328Z/network/NORMALIZED-CONTRACTS.json;checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-36-48-885Z/network-schemas/CONTRACTS.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/manifests/checkpoint.json;controlled-rules-profiler-v6.4-2026-08-13T09-44-49-808Z/network-schemas/CONTRACTS.json;guided-black-box-lab-v6-2026-08-13T07-24-17-010Z/manifests/run-checkpoint.json"
"GET","/xp2/mat/content/images/102161587_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/107021312_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/123970411_a_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/123970411_b_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/123970411_c_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/123970411_d_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/126735548_a_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/126735548_b_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/128643254_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/135453611_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/142127740_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/159674423_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/197567660_a_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/197567660_b_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/197567660_c_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/213718546_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/217423540_a_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/217423540_b_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/217423540_c_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/217423540_d_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/217423540_e_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/217423540_f_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/217423540_g_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/217423540_h_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/217423540_i_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/233072941_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/242400463_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/257963498_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/262793654_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/336521489_a_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/336521489_b_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/336521489_c_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/336521489_d_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/356501300_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/61469623_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/83904448_d_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/86265820_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/89078404_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/95568295_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/computer_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/computer2_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/inkjetprinter_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/keyboard_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/laptop_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/laserprinter_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/monitor_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/mouse_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
"GET","/xp2/mat/content/images/software_256.jpg","static-resource","200","image/jpeg","","","","checkpoint.json"
